isbn13,name
9788925538297,"1922년 8월 29일, 텍사스 주 클락스빌에서 태어났으며 윌리엄스는 덴버 대학교에서 학사학위와 석사학위를, 미주리 대학교에서 박사학위를 받은 뒤 1954년에 덴버 대학교로 돌아와 30년 동안 문학과 문예창작을 가르쳤다.어릴 때부터 연기와 글쓰기에 재능이 있었고 사우스웨스트의 신문사와 라디오 방송국에서 잠시 일하기도 했다. 1942년부터 1945년까지 미국 공군 소속으로 중국, 버마, 인도에서 복무했다.

미국 공군 소속으로 전쟁에 참전한 윌리엄스는 복무 기간 동안 1948년 발표한 그의 첫 소설 『오직 밤뿐인』의 초안을 작성한다. 전쟁이 끝난 후 콜로라도 덴버로 이주한 그는 덴버 대학교에서 학사와 석사 학위를 취득했으며 이 시기에 소설 『오직 밤뿐인』과 시집 『The Broken Landscape』를 출간한다. 이후 미주리 대학에서 박사 학위를 받고 1954년 다시 덴버 대학교로 돌아와 본격적으로 문학과 문예창작을 가르치며 교수의 길을 걷는다.

1960년 출간한 그의 두 번째 소설 『도살자의 건널목Butcher’s Crossing』은 1870년대 캔자스 개척자의 삶을 다룬 작품이었으며, 이후 두 번째 시집 『The Necessary Lie』도 발표하였다. 윌리엄스의 세 번째 소설은 미주리 대학교 영문학 교수의 삶을 다룬 『스토너』였고 1965년 출간되었다. 네 번째 소설은 1972년 발표한 로마의 가장 폭력적인 시대를 다룬 『아우구스투스』인데 그는 이 작품으로 전미도서 상을 수상하기에 이른다. 윌리엄스는 1985년 덴버 대학교에서 은퇴한 후 1994년 아칸소 페이예트빌의 집에서 숨을 거두었다. 집필 중이던 소설은 결국 미완성으로 남았다.

저서로는 『오로지 밤뿐 Nothing But the Night』(1948), 『도살자의 건널목 Butcher's Crossing』(1960),『스토너 Stoner』(1965), 『아우구스투스 Augustus』(1972) 총 네 편의 소설과 두 권의 시집을 발표했으며, 영국 르네상스 시대 시선집을 편집했다."
9788925554990,"1922년 8월 29일, 텍사스 주 클락스빌에서 태어났으며 윌리엄스는 덴버 대학교에서 학사학위와 석사학위를, 미주리 대학교에서 박사학위를 받은 뒤 1954년에 덴버 대학교로 돌아와 30년 동안 문학과 문예창작을 가르쳤다.어릴 때부터 연기와 글쓰기에 재능이 있었고 사우스웨스트의 신문사와 라디오 방송국에서 잠시 일하기도 했다. 1942년부터 1945년까지 미국 공군 소속으로 중국, 버마, 인도에서 복무했다.

미국 공군 소속으로 전쟁에 참전한 윌리엄스는 복무 기간 동안 1948년 발표한 그의 첫 소설 『오직 밤뿐인』의 초안을 작성한다. 전쟁이 끝난 후 콜로라도 덴버로 이주한 그는 덴버 대학교에서 학사와 석사 학위를 취득했으며 이 시기에 소설 『오직 밤뿐인』과 시집 『The Broken Landscape』를 출간한다. 이후 미주리 대학에서 박사 학위를 받고 1954년 다시 덴버 대학교로 돌아와 본격적으로 문학과 문예창작을 가르치며 교수의 길을 걷는다.

1960년 출간한 그의 두 번째 소설 『도살자의 건널목Butcher’s Crossing』은 1870년대 캔자스 개척자의 삶을 다룬 작품이었으며, 이후 두 번째 시집 『The Necessary Lie』도 발표하였다. 윌리엄스의 세 번째 소설은 미주리 대학교 영문학 교수의 삶을 다룬 『스토너』였고 1965년 출간되었다. 네 번째 소설은 1972년 발표한 로마의 가장 폭력적인 시대를 다룬 『아우구스투스』인데 그는 이 작품으로 전미도서 상을 수상하기에 이른다. 윌리엄스는 1985년 덴버 대학교에서 은퇴한 후 1994년 아칸소 페이예트빌의 집에서 숨을 거두었다. 집필 중이던 소설은 결국 미완성으로 남았다.

저서로는 『오로지 밤뿐 Nothing But the Night』(1948), 『도살자의 건널목 Butcher's Crossing』(1960),『스토너 Stoner』(1965), 『아우구스투스 Augustus』(1972) 총 네 편의 소설과 두 권의 시집을 발표했으며, 영국 르네상스 시대 시선집을 편집했다."
9788925568782,"14세기 원나라 말기부터 명나라 초기의 통속문학가로서 산시성山西省에서 태어났으며, 이름은 본(本, 일설에는 관貫), 호는 호해산인湖海散人이며, 관중貫中은 자字이다.
그는 구어체 장편소설 창작의 선구자로서 대표적인 작품은 진수陳壽의 『삼국지三國志』를 바탕으로 한 삼국 설화와 원대元代의 삼국희三國戱 등 삼국에 관한 이야기를 하나로 엮은 『삼국지통속연의三國志通俗演義』(일명 삼국지연의)가 있다.
그밖에 나관중이 지었다고 전해지는 소설로는 『수당양조지전隋唐兩朝之傳』, 『잔당오대사연의殘唐五代史演義』, 『삼수평요전三遂平妖傳』 등이 있으며, 시내암과 공동으로 『십칠사통속연의十七史通俗演義』, 『수호전水滸傳』을 완성한 것으로 전해진다."
9788925588377,"‘교토의 천재’ ‘21세기 일본의 새로운 재능’ 등의 찬사로 수식되는 작가. 1979년 일본 나라 현 출생으로, 나라여자대학 부속 중고교를 졸업했다. 교토대학 농학부 생물기능과학과에서 응용생명과학을 전공하고, 동 대학원에서 농학연구과 석사과정을 마쳤다. 2003년 『태양의 탑』으로 제15회 일본판타지노벨대상을 수상하면서 소설가로 데뷔했다. 2006년에는 천진난만한 후배 아가씨와 그녀의 뒤를 쫓는 어수룩한 선배의 청춘판타지 『밤은 짧아 걸어 아가씨야』로 제20회 야마모토슈고로상을 수상했으며, 이 작품은 나오키상 후보작에 오르는가 하면 2007 《다빈치》 올해의 책 1위, 서점대상 2위, 기노쿠니야서점 베스트텐 2위에 선정되기도 하였다.

모리미는 '매직 리얼리즘'의 기법으로 현실과 가상을 교묘하게 배열하는 독특한 세계관과 문체로 유명한데, 그의 소설들은 『펭귄 하이웨이』를 제외하고 모두 교토를 무대로 하고 있어 『사슴남자』(가제)의 작가 마키메 마나부와 함께 '교토 작가'로 불리기도 한다. 초기 작품들은 대부분 교토의 대학생을 주인공으로 하고 있으나 2007년 발표한 『유정천 가족』에서는 너구리 가족이 등장하는 등 동물이나 초등학생을 주인공으로 한 작품도 쓰고 있다.

현재 교토의 한 도서관에서 근무하면서 집필을 계속하고 있는 모리미는 마키메 마나부와 함께 이사카 코타로를 있는 일본 문단의 새 기대주로 젊은 독자들의 절대적 사랑을 받고 있다. 저서로는 『다다미 넉 장 반 세계일주』, 『스위트 블루 에이지』, 『여우 이야기』, 『신역 달려라 메로스』, 『유정천 가족』, 『연문의 기술』, 『요이야마 만화경』 등이 있다."
9788925588643,"1972년 미국 캘리포니아에서 태어났다. 입자물리학자인 아버지와 전기기술자인 어머니 슬하에서 자랐으며, 여덟 살 때부터 아서 C. 클라크, 아이작 아시모프 등의 작품을 탐독했다. 캘리포니아 대학교에서 컴퓨터공학을 공부하다가, 열다섯 살 때 산디아 국립연구소에서 컴퓨터 프로그래머로 일하기 시작했다. 이후 블리자드에서 ‘워크래프트 2’ 개발에 참여했고, AOL 등 몇몇 소프트웨어 회사들을 전전하며 프로그래머로 일했다. 본격적으로 소설을 집필하기 시작한 건 20대에 들어서면서부터다.

수년간 웹사이트를 운영하며 자신이 쓴 글을 포스팅해왔는데, 단편 [The Egg] 등도 인터넷상에서 좋은 반응을 얻어 유투브 동영상, 단막극 등으로 만들어졌다. 2009년 첫 장편 『마션』을 개인 블로그에 연재하다가, 2011년 독자들의 뜨거운 반응을 얻으면서 자비로 전자책 출판을 했고, 2014년 크라운 출판사와 판권 계약을 맺고 정식 출간하였다. 『마션』은 리들리 스콧 감독에 의해 영화화되어 2015년 개봉 즉시 전 세계적으로 선풍적인 인기를 모았다. 출간 당시 [퍼블리셔스 위클리], [라이브러리 저널] 등 미국 문단의 호평을 받으며 ‘굿리즈 올해의 책’으로 선정됐고, ‘오디 어워즈’에서 ‘최고의 과학소설상’을 수상했으며, [뉴욕 타임스] 베스트셀러 목록에 74주 연속으로 오르는 기염을 토했다.

또 다른 작품인 『아르테미스Artemis』 역시 발표 직후 뜨거운 반응을 얻으며 [아마존]과 [뉴욕 타임스]에서 베스트셀러 1위에 올랐다. 『프로젝트 헤일메리』는 작가가 ‘완전한 SF로 진입하는 엄청난 한 걸음’이라고 자평한 작품이며, 세계 최초로 30개국에서 동시 출간된다. MGM에서 라이언 고슬링 주연으로 영화화가 확정되어 또 한 번 앤디 위어의 우주 신드롬이 기대된다. 앤디 위어는 현재, 캘리포니아에서 전업 작가로 활동 중이다."
9788925588650,"1972년 미국 캘리포니아에서 태어났다. 입자물리학자인 아버지와 전기기술자인 어머니 슬하에서 자랐으며, 여덟 살 때부터 아서 C. 클라크, 아이작 아시모프 등의 작품을 탐독했다. 캘리포니아 대학교에서 컴퓨터공학을 공부하다가, 열다섯 살 때 산디아 국립연구소에서 컴퓨터 프로그래머로 일하기 시작했다. 이후 블리자드에서 ‘워크래프트 2’ 개발에 참여했고, AOL 등 몇몇 소프트웨어 회사들을 전전하며 프로그래머로 일했다. 본격적으로 소설을 집필하기 시작한 건 20대에 들어서면서부터다.

수년간 웹사이트를 운영하며 자신이 쓴 글을 포스팅해왔는데, 단편 [The Egg] 등도 인터넷상에서 좋은 반응을 얻어 유투브 동영상, 단막극 등으로 만들어졌다. 2009년 첫 장편 『마션』을 개인 블로그에 연재하다가, 2011년 독자들의 뜨거운 반응을 얻으면서 자비로 전자책 출판을 했고, 2014년 크라운 출판사와 판권 계약을 맺고 정식 출간하였다. 『마션』은 리들리 스콧 감독에 의해 영화화되어 2015년 개봉 즉시 전 세계적으로 선풍적인 인기를 모았다. 출간 당시 [퍼블리셔스 위클리], [라이브러리 저널] 등 미국 문단의 호평을 받으며 ‘굿리즈 올해의 책’으로 선정됐고, ‘오디 어워즈’에서 ‘최고의 과학소설상’을 수상했으며, [뉴욕 타임스] 베스트셀러 목록에 74주 연속으로 오르는 기염을 토했다.

또 다른 작품인 『아르테미스Artemis』 역시 발표 직후 뜨거운 반응을 얻으며 [아마존]과 [뉴욕 타임스]에서 베스트셀러 1위에 올랐다. 『프로젝트 헤일메리』는 작가가 ‘완전한 SF로 진입하는 엄청난 한 걸음’이라고 자평한 작품이며, 세계 최초로 30개국에서 동시 출간된다. MGM에서 라이언 고슬링 주연으로 영화화가 확정되어 또 한 번 앤디 위어의 우주 신드롬이 기대된다. 앤디 위어는 현재, 캘리포니아에서 전업 작가로 활동 중이다."
9788925588711,"1972년 미국 캘리포니아에서 태어났다. 입자물리학자인 아버지와 전기기술자인 어머니 슬하에서 자랐으며, 여덟 살 때부터 아서 C. 클라크, 아이작 아시모프 등의 작품을 탐독했다. 캘리포니아 대학교에서 컴퓨터공학을 공부하다가, 열다섯 살 때 산디아 국립연구소에서 컴퓨터 프로그래머로 일하기 시작했다. 이후 블리자드에서 ‘워크래프트 2’ 개발에 참여했고, AOL 등 몇몇 소프트웨어 회사들을 전전하며 프로그래머로 일했다. 본격적으로 소설을 집필하기 시작한 건 20대에 들어서면서부터다.

수년간 웹사이트를 운영하며 자신이 쓴 글을 포스팅해왔는데, 단편 [The Egg] 등도 인터넷상에서 좋은 반응을 얻어 유투브 동영상, 단막극 등으로 만들어졌다. 2009년 첫 장편 『마션』을 개인 블로그에 연재하다가, 2011년 독자들의 뜨거운 반응을 얻으면서 자비로 전자책 출판을 했고, 2014년 크라운 출판사와 판권 계약을 맺고 정식 출간하였다. 『마션』은 리들리 스콧 감독에 의해 영화화되어 2015년 개봉 즉시 전 세계적으로 선풍적인 인기를 모았다. 출간 당시 [퍼블리셔스 위클리], [라이브러리 저널] 등 미국 문단의 호평을 받으며 ‘굿리즈 올해의 책’으로 선정됐고, ‘오디 어워즈’에서 ‘최고의 과학소설상’을 수상했으며, [뉴욕 타임스] 베스트셀러 목록에 74주 연속으로 오르는 기염을 토했다.

또 다른 작품인 『아르테미스Artemis』 역시 발표 직후 뜨거운 반응을 얻으며 [아마존]과 [뉴욕 타임스]에서 베스트셀러 1위에 올랐다. 『프로젝트 헤일메리』는 작가가 ‘완전한 SF로 진입하는 엄청난 한 걸음’이라고 자평한 작품이며, 세계 최초로 30개국에서 동시 출간된다. MGM에서 라이언 고슬링 주연으로 영화화가 확정되어 또 한 번 앤디 위어의 우주 신드롬이 기대된다. 앤디 위어는 현재, 캘리포니아에서 전업 작가로 활동 중이다."
9788925588735,"1972년 미국 캘리포니아에서 태어났다. 입자물리학자인 아버지와 전기기술자인 어머니 슬하에서 자랐으며, 여덟 살 때부터 아서 C. 클라크, 아이작 아시모프 등의 작품을 탐독했다. 캘리포니아 대학교에서 컴퓨터공학을 공부하다가, 열다섯 살 때 산디아 국립연구소에서 컴퓨터 프로그래머로 일하기 시작했다. 이후 블리자드에서 ‘워크래프트 2’ 개발에 참여했고, AOL 등 몇몇 소프트웨어 회사들을 전전하며 프로그래머로 일했다. 본격적으로 소설을 집필하기 시작한 건 20대에 들어서면서부터다.

수년간 웹사이트를 운영하며 자신이 쓴 글을 포스팅해왔는데, 단편 [The Egg] 등도 인터넷상에서 좋은 반응을 얻어 유투브 동영상, 단막극 등으로 만들어졌다. 2009년 첫 장편 『마션』을 개인 블로그에 연재하다가, 2011년 독자들의 뜨거운 반응을 얻으면서 자비로 전자책 출판을 했고, 2014년 크라운 출판사와 판권 계약을 맺고 정식 출간하였다. 『마션』은 리들리 스콧 감독에 의해 영화화되어 2015년 개봉 즉시 전 세계적으로 선풍적인 인기를 모았다. 출간 당시 [퍼블리셔스 위클리], [라이브러리 저널] 등 미국 문단의 호평을 받으며 ‘굿리즈 올해의 책’으로 선정됐고, ‘오디 어워즈’에서 ‘최고의 과학소설상’을 수상했으며, [뉴욕 타임스] 베스트셀러 목록에 74주 연속으로 오르는 기염을 토했다.

또 다른 작품인 『아르테미스Artemis』 역시 발표 직후 뜨거운 반응을 얻으며 [아마존]과 [뉴욕 타임스]에서 베스트셀러 1위에 올랐다. 『프로젝트 헤일메리』는 작가가 ‘완전한 SF로 진입하는 엄청난 한 걸음’이라고 자평한 작품이며, 세계 최초로 30개국에서 동시 출간된다. MGM에서 라이언 고슬링 주연으로 영화화가 확정되어 또 한 번 앤디 위어의 우주 신드롬이 기대된다. 앤디 위어는 현재, 캘리포니아에서 전업 작가로 활동 중이다."
9788925588759,"영미문학을 대표하는 스릴러 작가로, 발표하는 작품마다 즉시 아마존 베스트셀러 1위에 올라 흥행기록을 갱신하고 있다. 에드거·앤서니·매커비티·셰이머스·딜리즈·네로·배리·리들리 등 영미권 최고의 추리소설에 수여하는 각종 상을 비롯해, 일본의 몰티즈 팰컨, 프랑스의 39 컬리버와 그랜드 프릭스, 이탈리아의 프리미오 반카렐라 등 세계 유수의 상을 석권할 정도로 그 작품성도 인정받았다.

1956년 미국 필라델피아에서 태어나 플로리다 대학교에서 저널리즘을 전공했으며, 졸업 후 [데이토나 비치 뉴스 저널]에서 경찰 기자로 일했다. 1982년부터는 [포트로더데일 뉴스]와 [썬-센티넬]로 옮겨 기자 생활을 했다. 대학 재학 중 우연히 레이먼드 챈들러의 작품을 접하게 된 뒤 줄곧 소설가의 삶을 좇으며 기자로서의 커리어를 이어갔고,1986년 델타 항공 사고의 생존자 인터뷰 기사로 퓰리처상 후보에 올랐다. 이후 [로스앤젤레스 타임스] 범죄 담당 기자로 일하며 수많은 범죄 사건에 관한 경험을 쌓아나갔다.

작가가 되기로 결심한 1984년 이래로 꾸준히 습작을 이어가다 마침내 1990년 완성된 소설을 에이전트들에게 투고했다. 크노프 출판사 등 몇 곳의 거절 회신을 받았으나 에이전트 필립 스피처가 그의 작가적 가능성을 발견하여 리틀 브라운 출판사에서 1992년 LAPD 살인전담반 형사 해리 보슈를 주인공으로 한 장편소설 『블랙 에코』를 출간했다. 그의 첫 책인 이 작품으로 에드거상을 받았다.

22편의 〈해리 보슈〉 시리즈와, 악당 전문 변호사가 나오는 『링컨 차를 타는 변호사』 등 7편의 〈미키 할러〉 시리즈를 쓰는 틈틈이 라스베이거스의 전문 도둑 『보이드 문』, 살인범을 쫓는 신문기자 『시인』, 분자 컴퓨터를 연구하는 화학자 『실종』 등 색다른 주인공을 소재로 한 소설을 발표했다. 2011년, 클린트 이스트우드 감독 및 주연으로 『블러드 워크』가 영화로 만들어졌고, 같은 해 매튜 매커너히 주연으로 『링컨 차를 타는 변호사』도 영화화됐다. 2014년부터는 아마존 스튜디오에서 해리 보슈 시리즈를 드라마 [보슈 BOSCH]로 제작하고 있다."
9788925588957,"일본 추리소설계를 대표하는 최고의 베스트셀러 작가. 추리소설 분야에서 특히 인정받고 있는 그는 누구도 상상하지 못한 소재를 자유자재로 변주하는 능력을 가진 탁월한 이야기꾼이다. 그의 작품은 치밀한 구성과 대담한 상상력, 속도감 있는 스토리 전개로 처음부터 끝까지 팽팽한 긴장감을 유지해 독자를 잠시도 방심할 수 없게 만든다. 일본을 대표하는 소설가이자 최고의 베스트셀러 작가가 된 히가시노 게이고는 첫 작품 발표 이후 20년이 조금 넘는 작가 생활 동안 35편이라는 많은 작품들을 써냈음에도 불구하고 늘 새로운 소재, 치밀한 구성과 날카로운 문장으로 매 작품마다 높은 평가를 얻고 있다.

1958년 2월 4일 오사카에서 태어나 오사카 부립대학 전기공학과를 졸업했다. 곧바로 일본 전자회사인 '덴소사'에 입사해 엔지니어로 활동하며 틈틈이 소설을 쓴 특이한 이력을 가지고 있다. 1985년 『방과후』로 제31회 에도가와 란포 상을 수상했고 이를 계기로 전업작가가 되었다. 이공계 출신이라는 그의 특이한 이력은 『게임의 이름은 유괴』에서도 인터넷의 무료메일, 게시판, 불법 휴대전화, FAX, 비디오 카메라 등 하이테크 장비를 이용해 무사히 몸값을 받아내고 유괴를 성공해내는 장면을 사실적으로 묘사하는데 큰 도움이 되었다. 이과적 지식을 바탕으로 기발한 트릭과 반전이 빛나는 본격 추리소설부터 서스펜스, 미스터리 색채가 강한 판타지 소설에 이르기까지 폭넓은 장르의 작품들을 꾸준히 발표해왔다. 이 중 상당수의 작품이 영화와 텔레비전 드라마로 제작되어 큰 사랑을 받았다.

에도가와 란포 상은 그 해의 가장 우수한 추리 작품에 수여되는 상으로 데뷔작이자 수상작인 『방과후』로 화려하게 등단한 그는 일본 내에서 매우 높은 평가를 받는 작가이지만, 유독 한국에서 그 명성과 실력에 맞는 인지도를 쌓지는 못하고 있는 것이 현실이었다. 하지만 1999년 제52회 일본추리작가협회상을 수상한 『비밀』을 계기로 우리 나라 독자들에게도 가까워지게 되었다. 엄마의 영혼이 딸에게 빙의된다는 다소 충격적인 소재를 다루었다. 이 작품은 청순한 이미지로 한국에서도 인기가 높은 히로스에 료코 주연으로 영화화되어 한국에서도 많은 사랑을 받은 바 있다.

그의 소설은 치밀한 구성과 속도감 있는 스토리 전개, 예상치 못한 반전으로 마지막 페이지를 넘길 때까지 독자를 방심할 수 없게 만든다. 또한 빙의나 의료 사고 등 녹록치 않은 소재를 능수능란하게 다루며 당대 첨예한 사회 문제를 수면 위로 끌어올려 추리소설에 국한되지 않은 다양한 소설을 쓰고 있다. 늘 새로운 소재와 치밀한 구성, 생생한 문장으로 매번 높은 평가를 받는 저력 있는 작가인 그는 일본을 대표하는 소설가답게 작품 중 19편이 영화와 드라마로 다시 독자들과 관객들을 만났다. 이제는 한국에서도 가장 사랑받는 작가 중 하나로 꼽히며, 전세계적 팬덤을 형성하고 있다.

데뷔작 이후 20년이 넘는 작가 생활 동안 50편이 넘는 작품을 써내면서도 자신의 사생활을 절대 밝히지 않는 '비밀'의 작가 히가시노 게이고. 그는 독자들에게 자신을 드러내지 않으면서도 퀄리티 높은 다작의 작품과 한 장의 사진이 남긴 강한 인상으로 스타성을 보여주는 독특한 작가로, 20세기 중반의 하드보일드 소설과는 완전히 다른 형태의 드라이한 문체는 극명하게 사건과 행위 위주의 전개 방식을 지향한다. 감정은 휘발되고, 독자들은 등장인물과 함께 다음 퍼즐의 조각을 찾아 매 페이지를 바쁘게 내달려야 한다. 결과적으로 종종 '읽는 엔터테인먼트'로서의 소재주의라는 함정에 빠지기도 하지만, 그만큼이나 동시대의 현실 감각을 놓치지 않는 재능에 감탄하게끔 만들어버린다.

현재 전업 작가로 도쿄 중심가의 한 맨션에서 ""가족이자 나를 비추는 거울이며 교사이기도 한 위대한 존재""인 네코짱(고양이)을 부양하며 살고 있다. 그의 삶에는 '술시'라는 독특한 시간이 있는데, 밤 11시부터 잠들기 전까지는 혼자 또는 벗들과 술을 마시는 시간을 정해놓은 것이다. 시계수리공이었던 부친이 늦은 밤까지 일을 끝내고 ""아아, 오늘은 여기까지 해냈군"" 하면서 혼자 술을 마시는 모습이 행복해 보였다고 한다. 그래서 지금도 마감을 끝내면 이모쇼추(고구마소주)를 마시면서, ""그래, 그 대목은 그걸로 괜찮겠지"", ""아휴, 거긴 고쳐 쓰는 게 좋았을걸"" 하며 되돌아본다. 때로는 도쿄 긴자의 바 '문단'을 찾는다. 다양한 업계 사람들을 접하면서 현실 감각을 얻는 곳이며, 편집자들을 만나 인물과 이야기 전개 방향을 논하기도 한다.

『비밀』로 1999년 제52회 일본추리작가협회상을 수상했으며, 2006년 초에는 『용의자 X의 헌신』으로 제134회 나오키상과 제6회 본격미스터리대상 소설부문상을 수상하는 영광을 안았다. 2012년 『나미야 잡화점의 기적』으로 제7회 중앙공론문예상, 2013년 『몽환화』로 제26회 시바타렌자부로상, 2014년 『기도의 막이 내릴 때』로 제48회 요시카와에이지문학상을 수상했다. 이제까지 나오키 상에 『비밀』, 『백야행』, 『짝사랑』(片想い), 『편지』(手紙), 『환야』(幻夜)등 다섯 작품이 후보로 추천받은 바 있으나 전부 낙선하여, 나오키 상과는 인연이 없는 남자라고 불리기도 했지만 여섯 번째 추천작 『용의자 X의 헌신』으로 결국 상을 거머쥐게 되었다. 2012년 『나미야 잡화점의 기적』으로 중앙공론 문예상을, 2013년 『몽환화』로 시바타 렌자부로상을 수상했으며, 2014년에는 『기도의 막이 내릴 때』 로 요시카와 에이지 문학상을 수상했다.

『아들 도키오』는 식물인간이 된 아들 ‘도키오’의 영혼이 과거로 날아가, 젊은 시절의 아버지와 만나 벌어지는 이야기를 담고 있다. 타임슬립이라는 SF적 발상부터, 실종과 추적을 넘나드는 스릴과 미스터리, 삶에 대한 긍정과 부자간의 사랑이라는 뭉클한 감동까지 히가시노 게이고의 모든 매력이 한 권에 압축된 작품이라 평가받는다. 2002년 첫 출간 이후 밀리언셀러를 기록하며 히가시노 게이고의 팬이라면 꼭 읽어야 할 책으로 첫손에 꼽히고 있다.

『하쿠바산장 살인사건』은 ‘가가 형사’ 시리즈를 제외하고 데뷔 이후 두 번째로 발표한 장편소설이다. 1986년에 발표한 작품이라고는 믿을 수 없을 정도로 밀실 트릭, 암호, 연쇄살인 등을 교묘하게 얽어낸 상상력이 돋보이며, 정통 추리소설이 가진 장점을 극대화한 작품이다. 『숙명』은 1993년 발매되었으며, 히가시노 게이고의 무르익은 필력을 확인할 수 있는 미스터리 명작으로, 이 작품을 꾸준히 찾는 독자들의 성원에 힘입어 금번 새로이 재출간되었다.

『회랑정 살인사건』은 1991년에 출간된 이후, 일본에서 드라마로 방영되는 등 꾸준히 사랑받으면서 약 30년 동안 스테디셀러로 자리 잡았다. 자본주의로 인한 폐해와 외모 지상주의를 소재로 한 초기 대표작으로, 사회악과 부조리를 선명하게 고발해 내는 작가의 저력을 확인할 수 있는 작품이다.

주요 작품으로는 『방황하는 칼날』, 『흑소소설』, 『독소소설』, 『괴소소설』, 『레몬』, 『환야』, 『11문자 살인사건』, 『게임의 이름은 유괴』, 『호숫가 살인사건』, 『브루투스의 심장』, 『한여름의 방정식』, 『몽환화』, 『그 무렵 누군가』, 『가면 산장 살인 사건』, 『인어가 잠든 집』, 『살인의 문』, 『백야행』, 『기린의 날개』, 『한여름의 방정식』, 『신참자』, 『탐정 갈릴레오』, 『예지몽』, 『다잉 아이』, 『뻐꾸기 알은 누구의 것인가』, 『학생가의 살인』, 『오사카 소년 탐정단』, 『천공의 벌』, 『붉은 손가락』 등이 있다. 『방과 후』, 『쿄코의 꿈』, 『거울의 안』, 『기묘한 이야기』, 『숙명』, 『백야행』, 『갈릴레오』등 지금까지 20편이 넘는 작품들이 드라마로 제작되었으며 『비밀』, 『변신』, 『편지』,『용의자 X의 헌신』, 『더 시크릿』등 10여편이 영화로 제작되는 등, 대중들에게 큰 사랑을 받고 있다."
